,LOCAL_DATE,MEAN_TEMPERATURE_MONTREAL,TOTAL_PRECIPITATION_MONTREAL
28711,8/10/2018 0:00,20.3,0
28712,8/11/2018 0:00,22.3,0
28713,8/12/2018 0:00,23.5,0
28714,8/13/2018 0:00,25.8,0
28715,8/14/2018 0:00,25.5,8.1
28716,8/15/2018 0:00,24.2,0
28717,8/16/2018 0:00,20.8,0
28718,8/17/2018 0:00,20.8,2.7
28719,8/18/2018 0:00,21.5,0
28720,8/19/2018 0:00,22.1,0
28721,8/20/2018 0:00,21.6,0
28722,8/21/2018 0:00,22.4,0.2
28723,8/22/2018 0:00,19.4,0.4
28724,8/23/2018 0:00,19.2,0.2
28725,8/24/2018 0:00,23.8,0
28726,8/25/2018 0:00,23.1,0
28727,8/26/2018 0:00,22.8,16
28728,8/27/2018 0:00,22.4,3.1
28729,8/28/2018 0:00,26.3,6
28730,8/29/2018 0:00,26.2,1.3
28731,8/30/2018 0:00,18.3,0.2
28732,8/31/2018 0:00,17.9,0
28733,9/1/2018 0:00,23.5,0
28734,9/2/2018 0:00,22.3,9.6
28735,9/3/2018 0:00,25.7,4.2
28736,9/4/2018 0:00,22,0
28737,9/5/2018 0:00,25.7,1
28738,9/6/2018 0:00,20.4,0
28739,9/7/2018 0:00,16.8,0
28740,9/8/2018 0:00,12.8,0
28741,9/9/2018 0:00,11.8,0
28742,9/10/2018 0:00,13.1,17.3
28743,9/11/2018 0:00,16.6,6.9
28744,9/12/2018 0:00,19.7,0
28745,9/13/2018 0:00,20.2,0
28746,9/14/2018 0:00,22.1,0
28747,9/15/2018 0:00,23,0
28748,9/16/2018 0:00,23.2,0
28749,9/17/2018 0:00,24.6,0
28750,9/18/2018 0:00,19.4,0.2
28751,9/19/2018 0:00,14.1,0.2
28752,9/20/2018 0:00,13.2,0
28753,9/21/2018 0:00,18.8,32.8
28754,9/22/2018 0:00,13.9,0.4
28755,9/23/2018 0:00,12.8,0
28756,9/24/2018 0:00,10,0.2
28757,9/25/2018 0:00,13.5,3.9
28758,9/26/2018 0:00,16.9,3.9
28759,9/27/2018 0:00,13.3,0.2
28760,9/28/2018 0:00,16.6,0.5
28761,9/29/2018 0:00,12.9,1.3
28762,9/30/2018 0:00,10,1
28763,10/1/2018 0:00,10.7,0.4
28764,10/2/2018 0:00,9.5,7.7
28765,10/3/2018 0:00,10.6,0
28766,10/4/2018 0:00,15.2,2.1
28767,10/5/2018 0:00,7.1,0
28768,10/6/2018 0:00,9,0
28769,10/7/2018 0:00,8.3,0
28770,10/8/2018 0:00,8.6,17.8
28771,10/9/2018 0:00,17.7,0.2
28772,10/10/2018 0:00,15.3,4.7
28773,10/11/2018 0:00,9.3,6.9
28774,10/12/2018 0:00,8.1,0
28775,10/13/2018 0:00,6.4,0
28776,10/14/2018 0:00,8.4,0.2
28777,10/15/2018 0:00,9.4,4.2
28782,10/20/2018 0:00,8.4,0.5
28783,10/21/2018 0:00,2.6,0
28784,10/22/2018 0:00,3,0
28786,10/24/2018 0:00,4.7,0.7
28787,10/25/2018 0:00,1.3,0
28789,10/27/2018 0:00,2.2,9.1
28790,10/28/2018 0:00,2.8,5
28791,10/29/2018 0:00,4.5,1.4
28792,10/30/2018 0:00,2.1,0
28793,10/31/2018 0:00,2.4,8.2
28794,11/1/2018 0:00,5.7,8.1
28796,11/3/2018 0:00,3.9,10.8
28797,11/4/2018 0:00,3.9,0
28798,11/5/2018 0:00,4,7.8
28799,11/6/2018 0:00,9.3,4.3
28800,11/7/2018 0:00,9.3,0
28801,11/8/2018 0:00,5.3,0
28802,11/9/2018 0:00,0.6,14.6
28803,11/10/2018 0:00,2,2.2
28804,11/11/2018 0:00,-1.8,0.2
28805,11/12/2018 0:00,0.7,0
28806,11/13/2018 0:00,-2.6,6.7
28807,11/14/2018 0:00,-8.7,0.2
28808,11/15/2018 0:00,-7.6,0
28809,11/16/2018 0:00,-3,8.6
28810,11/17/2018 0:00,-2.3,0
28811,11/18/2018 0:00,-6.9,0.2
28812,11/19/2018 0:00,-1.2,1.1
28813,11/20/2018 0:00,-5.3,2.8
28814,11/21/2018 0:00,-9.4,1.8
28815,11/22/2018 0:00,-13.5,0.2
28816,11/23/2018 0:00,-9.2,0
28817,11/24/2018 0:00,-2.7,1.1
28818,11/25/2018 0:00,1.5,19.5
28819,11/26/2018 0:00,2.5,3.4
28820,11/27/2018 0:00,0.6,5.6
28821,11/28/2018 0:00,1.3,5.1
28822,11/29/2018 0:00,1.7,0
28823,11/30/2018 0:00,0.4,0
28824,12/1/2018 0:00,0.1,0
28825,12/2/2018 0:00,1.9,14.7
28826,12/3/2018 0:00,0.7,7.9
28827,12/4/2018 0:00,-4.6,0.2
28828,12/5/2018 0:00,-6.3,0.2
28829,12/6/2018 0:00,-1.7,0.5
28830,12/7/2018 0:00,-8.3,0.4
28831,12/8/2018 0:00,-12.9,0
28832,12/9/2018 0:00,-6.4,0.3
28833,12/10/2018 0:00,-8.3,0
28834,12/11/2018 0:00,-8,1.2
28835,12/12/2018 0:00,-12.3,0.4
28836,12/13/2018 0:00,-11.9,0
28837,12/14/2018 0:00,-2.4,7.3
28838,12/15/2018 0:00,2.6,0.2
28839,12/16/2018 0:00,-0.1,0
28840,12/17/2018 0:00,-3,0.3
28842,12/19/2018 0:00,-6,0
28843,12/20/2018 0:00,-1.8,4.5
28844,12/21/2018 0:00,4.6,34.8
28845,12/22/2018 0:00,1.2,2
28846,12/23/2018 0:00,-8.5,0.2
28847,12/24/2018 0:00,-8.8,0
28848,12/25/2018 0:00,-10.8,0
28849,12/26/2018 0:00,-8.2,0.2
28850,12/27/2018 0:00,-11.4,0.6
28851,12/28/2018 0:00,-2.9,14.6
28852,12/29/2018 0:00,-2.9,0.6
28853,12/30/2018 0:00,-9.8,0.5
28854,12/31/2018 0:00,-3.1,2.5
28855,1/1/2019 0:00,-5.1,16.5
28856,1/2/2019 0:00,-12.1,0.5
28857,1/3/2019 0:00,-7.8,2.3
28858,1/4/2019 0:00,0.5,2.3
28859,1/5/2019 0:00,1.2,0
28860,1/6/2019 0:00,-5.7,0.2
28861,1/7/2019 0:00,-12.8,3.2
28862,1/8/2019 0:00,-3.7,5.4
28863,1/9/2019 0:00,-0.9,0
28864,1/10/2019 0:00,-7.9,0.2
28865,1/11/2019 0:00,-15.9,0.4
28866,1/12/2019 0:00,-15.9,0
28867,1/13/2019 0:00,-15.1,1.5
28868,1/14/2019 0:00,-12.9,0.6
28869,1/15/2019 0:00,-4.6,0.5
28870,1/16/2019 0:00,-8,0.4
28871,1/17/2019 0:00,-17.2,1.1
28872,1/18/2019 0:00,-12.4,1.2
28873,1/19/2019 0:00,-19,1.8
28874,1/20/2019 0:00,-18.4,6.7
28875,1/21/2019 0:00,-18.9,1.1
28876,1/22/2019 0:00,-16,0
28877,1/23/2019 0:00,-6.3,16
28878,1/24/2019 0:00,-2,21.1
28879,1/25/2019 0:00,-6.3,0.4
28880,1/26/2019 0:00,-12,1.3
28881,1/27/2019 0:00,-6.5,0
28883,1/29/2019 0:00,-13.5,6
28884,1/30/2019 0:00,-12.2,0
28885,1/31/2019 0:00,-15.6,0
28886,2/1/2019 0:00,-14.5,0
28887,2/2/2019 0:00,-10.8,2.2
28888,2/3/2019 0:00,-12.4,2
28889,2/4/2019 0:00,-6.7,0.9
28890,2/5/2019 0:00,-1.2,7.7
28891,2/6/2019 0:00,-8.3,3.4
28892,2/7/2019 0:00,-2.2,1.7
28893,2/8/2019 0:00,-1.1,0.7
28894,2/9/2019 0:00,-9.3,0
28895,2/10/2019 0:00,-9.8,0
28896,2/11/2019 0:00,-11.1,0
28897,2/12/2019 0:00,-11.1,13.9
28898,2/13/2019 0:00,-3.3,14.2
28899,2/14/2019 0:00,-6.9,0
28900,2/15/2019 0:00,-1.2,2.7
28901,2/16/2019 0:00,-6.8,0
28902,2/17/2019 0:00,-13.6,0.2
28903,2/18/2019 0:00,-11.8,0
28904,2/19/2019 0:00,-13.4,0
28905,2/20/2019 0:00,-12.1,1.6
28906,2/21/2019 0:00,-2.4,8.1
28907,2/22/2019 0:00,-5.7,0
28908,2/23/2019 0:00,-6.3,0
28909,2/24/2019 0:00,1.1,14.2
28910,2/25/2019 0:00,-5.2,0.2
28911,2/26/2019 0:00,-15.2,0.2
28912,2/27/2019 0:00,-16.7,0
28913,2/28/2019 0:00,-14.4,0
28914,3/1/2019 0:00,-10.1,0
28915,3/2/2019 0:00,-7,0
28916,3/3/2019 0:00,-3.5,0
28917,3/4/2019 0:00,-6.4,0
28918,3/5/2019 0:00,-10.8,0.2
28919,3/6/2019 0:00,-12.5,0
28920,3/7/2019 0:00,-13.3,0
28921,3/8/2019 0:00,-6.8,0
28922,3/9/2019 0:00,-5.2,0
28923,3/10/2019 0:00,-1.6,18.1
28924,3/11/2019 0:00,0.6,0.2
28925,3/12/2019 0:00,-3.6,0
28926,3/13/2019 0:00,-1.7,0.9
28927,3/14/2019 0:00,3.5,0
28928,3/15/2019 0:00,6.8,1.6
28929,3/16/2019 0:00,-0.6,0.2
28930,3/17/2019 0:00,-4.9,0.2
28931,3/18/2019 0:00,-4.8,0
28932,3/19/2019 0:00,-4.9,0
28933,3/20/2019 0:00,1,0
28934,3/21/2019 0:00,4,7.7
28935,3/22/2019 0:00,2.1,15.7
28936,3/23/2019 0:00,-1.9,1.2
28937,3/24/2019 0:00,0.4,0
28938,3/25/2019 0:00,-3.7,0
28939,3/26/2019 0:00,-3.6,0
28940,3/27/2019 0:00,0.3,0
28941,3/28/2019 0:00,4.3,0.3
28942,3/29/2019 0:00,2.7,1.5
28943,3/30/2019 0:00,0.2,5.9
28944,3/31/2019 0:00,0.2,5.6
28945,4/1/2019 0:00,-2.1,0
28946,4/2/2019 0:00,3.8,0
28947,4/3/2019 0:00,4.1,0
28948,4/4/2019 0:00,-1.2,0
28949,4/5/2019 0:00,-1.2,2.9
28950,4/6/2019 0:00,4.5,1.6
28951,4/7/2019 0:00,6.3,0.3
28952,4/8/2019 0:00,0,13.4
28953,4/9/2019 0:00,-1.4,8.2
28954,4/10/2019 0:00,0.5,0
28955,4/11/2019 0:00,0.8,0
28956,4/12/2019 0:00,8.7,0
28957,4/13/2019 0:00,10.8,0
28958,4/14/2019 0:00,5.2,5.4
28959,4/15/2019 0:00,4.1,1.7
28960,4/16/2019 0:00,5.8,0
28961,4/17/2019 0:00,6.2,0
28962,4/18/2019 0:00,11,0
28963,4/19/2019 0:00,8.9,30.6
28964,4/20/2019 0:00,6,11.2
28965,4/21/2019 0:00,9.7,0
28966,4/22/2019 0:00,11.7,0
28967,4/23/2019 0:00,11.8,2.3
28968,4/24/2019 0:00,6.8,6.5
28969,4/25/2019 0:00,8.2,0
28970,4/26/2019 0:00,8,21.5
28971,4/27/2019 0:00,5.4,9.2
28972,4/28/2019 0:00,5.9,0
28973,4/29/2019 0:00,4.5,0
28974,4/30/2019 0:00,9.8,0
28975,5/1/2019 0:00,5.5,5.8
28976,5/2/2019 0:00,6.3,0.2
28977,5/3/2019 0:00,9.2,3.1
28978,5/4/2019 0:00,11.7,0.2
28979,5/5/2019 0:00,12,0
28980,5/6/2019 0:00,16.1,0
